id,issue_d,loan_status,term,funded_amnt,annual_inc,dti,fico_range_low,mths_since_last_delinq,emp_length,grade,home_ownership,issue_date,good_bad,
1043560,2/1/16,Current, 60 months,23800,60000,25.24,690,66,8 years,B,OWN,2/1/16,Good,
1043561,2/1/16,Fully Paid, 36 months,5500,70000,14.66,715,,< 1 year,B,RENT,2/1/16,Good,
1043562,2/1/16,Fully Paid, 60 months,20800,95000,22.61,730,26,10+ years,B,OWN,2/1/16,Good,
1043564,2/1/16,Current, 60 months,18000,90000,14.01,730,19,10+ years,B,MORTGAGE,2/1/16,Good,
1043565,2/1/16,Fully Paid, 36 months,12000,33600,16.38,665,25,3 years,B,RENT,2/1/16,Good,
1043566,2/1/16,Fully Paid, 36 months,35000,405000,3.75,675,13,10+ years,C,MORTGAGE,2/1/16,Good,
1043568,2/1/16,Fully Paid, 36 months,20000,175000,13.28,695,16,< 1 year,A,MORTGAGE,2/1/16,Good,
1043570,2/1/16,Fully Paid, 36 months,16000,60000,21,685,,4 years,B,RENT,2/1/16,Good,
1043571,2/1/16,Fully Paid, 36 months,22000,179000,11.56,795,,5 years,A,OWN,2/1/16,Good,
1043578,2/1/16,Fully Paid, 36 months,4800,106000,11.39,690,,10+ years,B,RENT,2/1/16,Good,
1043579,2/1/16,Fully Paid, 36 months,15000,50000,3.58,815,,,A,OWN,2/1/16,Good,
1043580,2/1/16,Current, 60 months,16000,120000,9.13,715,,8 years,A,OWN,2/1/16,Good,
1043581,2/1/16,Fully Paid, 36 months,9000,82000,15.16,665,13,10+ years,C,MORTGAGE,2/1/16,Good,
1043582,2/1/16,Fully Paid, 36 months,14000,100000,4.71,705,,10+ years,B,MORTGAGE,2/1/16,Good,
1043583,2/1/16,Fully Paid, 36 months,4000,52000,13.13,700,80,5 years,B,RENT,2/1/16,Good,
1043585,2/1/16,Fully Paid, 36 months,20000,123000,8.29,685,28,10+ years,B,MORTGAGE,2/1/16,Good,
1043586,2/1/16,Fully Paid, 36 months,22425,113000,31.48,715,,10+ years,C,RENT,2/1/16,Good,
1043587,2/1/16,Fully Paid, 36 months,17000,49320,33.04,695,75,< 1 year,B,RENT,2/1/16,Good,
1043588,2/1/16,Fully Paid, 36 months,8000,34000,21.96,675,,< 1 year,B,RENT,2/1/16,Good,
1043589,2/1/16,Fully Paid, 36 months,10000,26500,27.99,695,,5 years,A,OWN,2/1/16,Good,
1043591,2/1/16,Fully Paid, 36 months,28000,58000,27.27,750,,10+ years,B,RENT,2/1/16,Good,
1043592,2/1/16,Current, 36 months,25000,180000,31.81,705,36,10+ years,B,MORTGAGE,2/1/16,Good,
1043593,2/1/16,Fully Paid, 36 months,8400,52000,20.08,710,,10+ years,B,MORTGAGE,2/1/16,Good,
1043596,2/1/16,Fully Paid, 36 months,15200,120048,5.32,710,,4 years,A,OWN,2/1/16,Good,
1043597,2/1/16,Fully Paid, 36 months,25000,109000,21.56,750,40,10+ years,A,RENT,2/1/16,Good,
1043598,2/1/16,Fully Paid, 36 months,24000,62000,12.37,700,,10+ years,B,MORTGAGE,2/1/16,Good,
1043599,2/1/16,Fully Paid, 36 months,9600,95000,24.05,705,,10+ years,B,MORTGAGE,2/1/16,Good,
1043600,2/1/16,Fully Paid, 36 months,10000,85000,12.86,680,31,< 1 year,B,RENT,2/1/16,Good,
1043601,2/1/16,Fully Paid, 36 months,24000,73000,8.73,715,,10+ years,A,MORTGAGE,2/1/16,Good,
1043602,2/1/16,Fully Paid, 36 months,20000,103000,11.34,720,,5 years,A,MORTGAGE,2/1/16,Good,
1043603,2/1/16,Current, 60 months,14400,63000,19.56,750,,,A,RENT,2/1/16,Good,
1043604,2/1/16,Fully Paid, 60 months,14000,52000,6.42,680,23,10+ years,B,RENT,2/1/16,Good,
1043605,2/1/16,Fully Paid, 36 months,20000,105000,20.95,755,,9 years,A,MORTGAGE,2/1/16,Good,
1043607,2/1/16,Fully Paid, 36 months,6000,69400,12.81,690,,7 years,A,RENT,2/1/16,Good,
1043608,2/1/16,Fully Paid, 36 months,28000,131389,10.31,760,,2 years,A,OWN,2/1/16,Good,
1043610,2/1/16,Fully Paid, 36 months,5000,72000,3.45,750,,10+ years,A,MORTGAGE,2/1/16,Good,
1043611,2/1/16,Fully Paid, 60 months,24000,55000,7.81,685,,9 years,C,RENT,2/1/16,Good,
1043612,2/1/16,Fully Paid, 36 months,4600,120000,12.52,700,,< 1 year,A,RENT,2/1/16,Good,
1043613,2/1/16,Fully Paid, 36 months,35000,300000,17.3,680,,3 years,A,MORTGAGE,2/1/16,Good,
1043614,2/1/16,Charged Off, 36 months,12000,60000,9.99,700,,4 years,B,RENT,2/1/16,Bad,
1043615,2/1/16,Charged Off, 36 months,6400,55000,3.45,675,8,,B,RENT,2/1/16,Bad,
1043616,2/1/16,Fully Paid, 60 months,22000,89000,20.55,725,79,4 years,A,MORTGAGE,2/1/16,Good,
1043617,2/1/16,Charged Off, 36 months,8500,53709.08,27.17,690,,< 1 year,B,MORTGAGE,2/1/16,Bad,
1043618,2/1/16,Fully Paid, 60 months,30000,175000,18.57,685,,8 years,B,MORTGAGE,2/1/16,Good,
1043619,2/1/16,Fully Paid, 36 months,7500,46500,10.92,690,,< 1 year,B,RENT,2/1/16,Good,
1043620,2/1/16,Fully Paid, 36 months,11500,60000,16.52,760,,1 year,A,RENT,2/1/16,Good,
1043621,2/1/16,Fully Paid, 36 months,4500,50000,6.24,665,36,5 years,B,RENT,2/1/16,Good,
1043622,2/1/16,Fully Paid, 36 months,7800,69000,26.03,705,42,3 years,B,RENT,2/1/16,Good,
1043623,2/1/16,Fully Paid, 36 months,10000,50000,29.43,660,,8 years,B,RENT,2/1/16,Good,
1043626,2/1/16,Fully Paid, 60 months,28000,107000,18.25,715,,5 years,B,MORTGAGE,2/1/16,Good,
1043627,2/1/16,Fully Paid, 36 months,4000,100000,15.51,690,31,6 years,A,RENT,2/1/16,Good,
1043628,2/1/16,Fully Paid, 36 months,21975,87000,23.82,785,,10+ years,A,RENT,2/1/16,Good,
1043630,2/1/16,Fully Paid, 36 months,31500,63000,29.22,745,,10+ years,B,OWN,2/1/16,Good,
1043632,2/1/16,Fully Paid, 36 months,35000,94000,10.56,720,,10+ years,B,RENT,2/1/16,Good,
1043633,2/1/16,Fully Paid, 36 months,15000,65000,4.99,800,,5 years,A,MORTGAGE,2/1/16,Good,
1043634,2/1/16,Fully Paid, 60 months,30000,90000,18.27,725,45,10+ years,B,MORTGAGE,2/1/16,Good,
1043635,2/1/16,Fully Paid, 36 months,16000,62000,17.44,705,15,10+ years,A,RENT,2/1/16,Good,
1043637,2/1/16,Fully Paid, 36 months,8000,55000,13.53,685,14,9 years,A,MORTGAGE,2/1/16,Good,
1043639,2/1/16,Fully Paid, 36 months,9600,65000,17.08,665,35,3 years,A,RENT,2/1/16,Good,
1043640,2/1/16,Late (31-120 days), 60 months,30000,161000,11.12,665,11,10+ years,C,OWN,2/1/16,Bad,
1043641,2/1/16,Fully Paid, 36 months,25000,87100,13.82,815,,2 years,A,MORTGAGE,2/1/16,Good,
1043642,2/1/16,Fully Paid, 36 months,15000,95000,8.51,685,,3 years,A,MORTGAGE,2/1/16,Good,
1043649,2/1/16,Fully Paid, 36 months,5000,31560,8.33,690,,,A,OWN,2/1/16,Good,
1043650,2/1/16,Fully Paid, 36 months,20000,70000,13.25,750,,< 1 year,A,MORTGAGE,2/1/16,Good,
1043651,2/1/16,Fully Paid, 36 months,3000,38000,21.23,690,,1 year,A,RENT,2/1/16,Good,
1043654,2/1/16,Fully Paid, 36 months,3000,66000,12.76,715,,,B,MORTGAGE,2/1/16,Good,
1043655,2/1/16,Fully Paid, 36 months,10000,46000,12.08,715,,2 years,A,RENT,2/1/16,Good,
1043656,2/1/16,Fully Paid, 36 months,2500,130000,17.65,700,,2 years,A,MORTGAGE,2/1/16,Good,
1043657,2/1/16,Current, 60 months,12000,35000,15.43,690,,2 years,C,RENT,2/1/16,Good,
1043658,2/1/16,Current, 60 months,20000,50000,12.22,740,,4 years,B,MORTGAGE,2/1/16,Good,
1043660,2/1/16,Fully Paid, 36 months,15000,88000,27.97,700,77,6 years,A,MORTGAGE,2/1/16,Good,
1043661,2/1/16,Charged Off, 60 months,13200,82000,33.15,710,26,10+ years,B,MORTGAGE,2/1/16,Bad,
1043662,2/1/16,Charged Off, 36 months,15000,75000,17.74,685,11,6 years,A,OWN,2/1/16,Bad,
1043663,2/1/16,Charged Off, 36 months,20000,50000,15.84,665,71,10+ years,C,OWN,2/1/16,Bad,
1043664,2/1/16,Current, 60 months,11725,83000,25.19,675,,10+ years,C,MORTGAGE,2/1/16,Good,
1043665,2/1/16,Fully Paid, 36 months,8000,30000,8.62,690,13,1 year,B,OWN,2/1/16,Good,
1043666,2/1/16,Current, 60 months,24000,137000,19.16,710,,1 year,B,MORTGAGE,2/1/16,Good,
1043669,2/1/16,Fully Paid, 36 months,10000,40000,27.96,750,,10+ years,B,MORTGAGE,2/1/16,Good,
1043671,2/1/16,Charged Off, 36 months,20000,80000,20.82,675,63,10+ years,B,RENT,2/1/16,Bad,
1043673,2/1/16,Charged Off, 36 months,35000,230000,9.15,810,,10+ years,A,OWN,2/1/16,Bad,
1043674,2/1/16,Fully Paid, 60 months,25000,120000,10.25,725,45,5 years,B,MORTGAGE,2/1/16,Good,
1043675,2/1/16,Fully Paid, 36 months,14000,64000,34.16,740,76,,A,RENT,2/1/16,Good,
1043676,2/1/16,Fully Paid, 36 months,4800,40000,28.75,690,,10+ years,B,RENT,2/1/16,Good,
1043678,2/1/16,Fully Paid, 36 months,35000,145000,21.8,695,15,10+ years,B,MORTGAGE,2/1/16,Good,
1043679,2/1/16,Current, 60 months,21600,78000,8.98,690,65,5 years,B,MORTGAGE,2/1/16,Good,
1043680,2/1/16,Fully Paid, 36 months,18000,45900,25.82,680,,10+ years,B,OWN,2/1/16,Good,
1043681,2/1/16,Fully Paid, 36 months,35000,77000,22.76,715,,10+ years,B,RENT,2/1/16,Good,
1043682,2/1/16,Current, 36 months,16800,104000,20.94,680,28,10+ years,B,RENT,2/1/16,Good,
1043683,2/1/16,Fully Paid, 36 months,10000,100000,24.44,685,43,10+ years,A,MORTGAGE,2/1/16,Good,
1043684,2/1/16,Fully Paid, 36 months,9000,30000,19.37,685,,4 years,A,RENT,2/1/16,Good,
1043685,2/1/16,Fully Paid, 36 months,23825,70000,17.76,765,,8 years,B,RENT,2/1/16,Good,
1043686,2/1/16,Fully Paid, 36 months,5600,36000,2.1,765,,< 1 year,A,RENT,2/1/16,Good,
1043689,2/1/16,Fully Paid, 36 months,9000,75000,29.41,720,39,7 years,B,MORTGAGE,2/1/16,Good,
1043690,2/1/16,Fully Paid, 36 months,35000,98000,29.35,685,,3 years,B,OWN,2/1/16,Good,
1043691,2/1/16,Fully Paid, 60 months,10000,64000,20.85,785,,10+ years,A,RENT,2/1/16,Good,
1043692,2/1/16,Charged Off, 36 months,8600,82834,10.17,695,22,9 years,A,MORTGAGE,2/1/16,Bad,
1043694,2/1/16,Charged Off, 36 months,25000,75000,36.21,705,,3 years,B,RENT,2/1/16,Bad,
1043695,2/1/16,Charged Off, 36 months,8000,30600,22,680,33,8 years,C,RENT,2/1/16,Bad,
1043697,2/1/16,Charged Off, 60 months,16000,175000,22.16,800,,7 years,B,OWN,2/1/16,Bad,
1043698,2/1/16,Fully Paid, 36 months,13500,62500,16.78,715,,1 year,A,RENT,2/1/16,Good,
1043700,2/1/16,Fully Paid, 36 months,10000,65000,24.8,690,20,1 year,A,RENT,2/1/16,Good,
1043701,2/1/16,Current, 60 months,24000,89000,26.87,725,,10+ years,B,MORTGAGE,2/1/16,Good,
1043702,2/1/16,Fully Paid, 60 months,12000,50000,11.79,690,6,7 years,B,MORTGAGE,2/1/16,Good,
1043703,2/1/16,Fully Paid, 36 months,20725,66600,39.89,755,,10+ years,D,OWN,2/1/16,Good,
1043704,2/1/16,Fully Paid, 36 months,12000,116000,24.31,735,63,10+ years,A,MORTGAGE,2/1/16,Good,
1043705,2/1/16,Fully Paid, 36 months,6000,43600,33.28,710,32,10+ years,B,MORTGAGE,2/1/16,Good,
1043707,2/1/16,Fully Paid, 36 months,10000,60000,22.64,715,48,4 years,A,RENT,2/1/16,Good,
1043708,2/1/16,Fully Paid, 36 months,29775,79000,6.6,690,,3 years,C,MORTGAGE,2/1/16,Good,
1043709,2/1/16,Fully Paid, 36 months,25000,130000,6.06,700,28,< 1 year,A,MORTGAGE,2/1/16,Good,
1043710,2/1/16,Fully Paid, 36 months,16800,102000,27.6,710,,10+ years,B,MORTGAGE,2/1/16,Good,
1043713,2/1/16,Fully Paid, 36 months,10000,97000,16.11,685,,1 year,B,RENT,2/1/16,Good,
1043714,2/1/16,Fully Paid, 36 months,5000,63000,19.31,730,34,10+ years,A,RENT,2/1/16,Good,
1043715,2/1/16,Fully Paid, 36 months,10000,60000,34.38,695,41,,B,MORTGAGE,2/1/16,Good,
1043716,2/1/16,Fully Paid, 36 months,16000,250000,7.98,745,,3 years,A,MORTGAGE,2/1/16,Good,
1043717,2/1/16,Current, 36 months,20000,69348,22.36,700,,10+ years,B,OWN,2/1/16,Good,
1043718,2/1/16,Current, 60 months,24000,125000,16.77,720,,2 years,C,RENT,2/1/16,Good,
1043722,2/1/16,Current, 60 months,16000,61000,21.62,720,43,10+ years,B,MORTGAGE,2/1/16,Good,
1043724,2/1/16,Fully Paid, 36 months,5350,78000,25.86,735,,8 years,A,MORTGAGE,2/1/16,Good,
1043726,2/1/16,Current, 60 months,35000,249000,10.59,685,2,10+ years,C,OWN,2/1/16,Good,
1043730,2/1/16,Fully Paid, 36 months,8000,52000,18.88,680,57,3 years,A,MORTGAGE,2/1/16,Good,
1043731,2/1/16,Charged Off, 36 months,10000,22000,23.95,785,,,A,MORTGAGE,2/1/16,Bad,
1043732,2/1/16,Fully Paid, 36 months,9600,115000,15.5,740,,3 years,B,MORTGAGE,2/1/16,Good,
1043734,2/1/16,Fully Paid, 60 months,15000,90000,5.28,700,35,3 years,B,MORTGAGE,2/1/16,Good,
1043735,2/1/16,Fully Paid, 36 months,6000,74000,27.17,710,,2 years,A,RENT,2/1/16,Good,
1043736,2/1/16,Fully Paid, 36 months,3500,70000,21.34,670,42,6 years,B,MORTGAGE,2/1/16,Good,
1043738,2/1/16,Fully Paid, 36 months,16000,53000,32.11,700,,2 years,A,MORTGAGE,2/1/16,Good,
1043745,2/1/16,Fully Paid, 36 months,12000,115000,9.19,685,,10+ years,B,MORTGAGE,2/1/16,Good,
1043746,2/1/16,Charged Off, 36 months,24550,60000,12.74,765,,1 year,B,MORTGAGE,2/1/16,Bad,
1043747,2/1/16,Fully Paid, 36 months,6500,51000,19.15,745,77,,A,MORTGAGE,2/1/16,Good,
1043749,2/1/16,Current, 36 months,20125,63000,34.7,660,6,1 year,C,MORTGAGE,2/1/16,Good,
1043750,2/1/16,Fully Paid, 36 months,25200,85000,14.57,700,,1 year,A,RENT,2/1/16,Good,
1043751,2/1/16,Fully Paid, 36 months,3000,90000,6.99,745,,4 years,A,RENT,2/1/16,Good,
1043752,2/1/16,Fully Paid, 36 months,10000,73000,25.05,660,8,5 years,B,MORTGAGE,2/1/16,Good,
1043753,2/1/16,Current, 60 months,15000,97500,10.4,715,,2 years,B,MORTGAGE,2/1/16,Good,
1043755,2/1/16,Current, 60 months,16000,80000,18.53,665,5,10+ years,C,RENT,2/1/16,Good,
1043756,2/1/16,Fully Paid, 36 months,11000,110000,19.53,750,13,10+ years,A,OWN,2/1/16,Good,
1043757,2/1/16,Fully Paid, 36 months,25000,150000,17.08,705,24,3 years,A,MORTGAGE,2/1/16,Good,
1043758,2/1/16,Fully Paid, 36 months,15000,150000,8.48,710,9,< 1 year,A,RENT,2/1/16,Good,
1043759,2/1/16,Fully Paid, 36 months,35000,80000,6.82,715,,9 years,B,MORTGAGE,2/1/16,Good,
1043761,2/1/16,Fully Paid, 36 months,24000,135000,15.59,675,32,< 1 year,B,MORTGAGE,2/1/16,Good,
1043762,2/1/16,Late (31-120 days), 36 months,6000,65000,27.22,685,,,B,RENT,2/1/16,Bad,
1043763,2/1/16,Fully Paid, 36 months,10000,53000,10.01,700,,,B,MORTGAGE,2/1/16,Good,
1043766,2/1/16,Fully Paid, 36 months,18875,68000,6.16,685,40,10+ years,A,MORTGAGE,2/1/16,Good,
1043767,2/1/16,Charged Off, 36 months,3000,62610,3.89,680,38,8 years,B,MORTGAGE,2/1/16,Bad,
1043768,2/1/16,Current, 60 months,28000,98000,26.71,710,34,2 years,B,OWN,2/1/16,Good,
1043769,2/1/16,Current, 36 months,15000,65000,13.74,660,37,10+ years,B,MORTGAGE,2/1/16,Good,
1043770,2/1/16,Fully Paid, 36 months,10000,100940,11.34,685,22,1 year,B,RENT,2/1/16,Good,
1043771,2/1/16,Fully Paid, 36 months,8000,42900,20.42,690,45,< 1 year,A,RENT,2/1/16,Good,
1043772,2/1/16,Fully Paid, 60 months,18000,54996,15.49,660,8,< 1 year,E,MORTGAGE,2/1/16,Good,
1043773,2/1/16,Fully Paid, 36 months,11000,40000,7.86,685,,5 years,A,RENT,2/1/16,Good,
1043774,2/1/16,Fully Paid, 36 months,19800,60000,10.19,720,,7 years,A,MORTGAGE,2/1/16,Good,
1043775,2/1/16,Fully Paid, 60 months,18000,75000,31.9,735,32,5 years,B,MORTGAGE,2/1/16,Good,
1043776,2/1/16,Fully Paid, 36 months,24000,125000,13.39,705,20,< 1 year,B,OWN,2/1/16,Good,
1043777,2/1/16,Fully Paid, 36 months,29000,70790,19.55,740,,10+ years,A,RENT,2/1/16,Good,
1043779,2/1/16,Fully Paid, 36 months,28000,159000,14.27,670,68,7 years,B,MORTGAGE,2/1/16,Good,
1043781,2/1/16,Fully Paid, 36 months,6000,41000,23.21,705,,4 years,A,RENT,2/1/16,Good,
1043783,2/1/16,Fully Paid, 36 months,5500,76000,12.1,680,,2 years,A,OWN,2/1/16,Good,
1043784,2/1/16,Fully Paid, 36 months,25000,350000,5.12,775,,4 years,A,MORTGAGE,2/1/16,Good,
1043785,2/1/16,Fully Paid, 36 months,9600,42000,7.98,690,,< 1 year,B,RENT,2/1/16,Good,
1043787,2/1/16,Fully Paid, 36 months,7000,65000,26.85,700,,10+ years,B,MORTGAGE,2/1/16,Good,
1043788,2/1/16,Fully Paid, 36 months,15000,92000,18.45,700,72,3 years,A,MORTGAGE,2/1/16,Good,
1043791,2/1/16,Current, 60 months,10000,118000,11.39,685,47,10+ years,B,MORTGAGE,2/1/16,Good,
1043792,2/1/16,Fully Paid, 36 months,6725,40000,10.11,705,,9 years,B,MORTGAGE,2/1/16,Good,
1043793,2/1/16,Fully Paid, 36 months,4000,60000,8.96,670,59,10+ years,B,MORTGAGE,2/1/16,Good,
1043796,2/1/16,Fully Paid, 36 months,5000,120000,15.85,765,48,6 years,A,MORTGAGE,2/1/16,Good,
1043798,2/1/16,Fully Paid, 36 months,8000,44000,8.74,695,25,1 year,A,RENT,2/1/16,Good,
1043799,2/1/16,Fully Paid, 36 months,4000,40000,14.38,745,,10+ years,A,MORTGAGE,2/1/16,Good,
1043800,2/1/16,Fully Paid, 36 months,9500,62000,12.91,665,,10+ years,B,RENT,2/1/16,Good,
1043801,2/1/16,Fully Paid, 36 months,35000,180000,11.82,695,4,5 years,A,RENT,2/1/16,Good,
1043802,2/1/16,Fully Paid, 60 months,35000,210000,14.11,735,15,10+ years,B,MORTGAGE,2/1/16,Good,
1043803,2/1/16,Fully Paid, 60 months,21000,100000,15.64,735,,< 1 year,C,MORTGAGE,2/1/16,Good,
1043804,2/1/16,Fully Paid, 36 months,5000,43758,20.9,670,15,5 years,B,RENT,2/1/16,Good,
1043805,2/1/16,Fully Paid, 36 months,7000,180000,5.26,760,66,10+ years,A,OWN,2/1/16,Good,
1043807,2/1/16,Fully Paid, 36 months,15000,60000,29.24,700,66,7 years,A,MORTGAGE,2/1/16,Good,
1043808,2/1/16,Fully Paid, 36 months,8000,60000,16.53,765,74,1 year,A,MORTGAGE,2/1/16,Good,
1043810,2/1/16,Fully Paid, 36 months,12000,54080,21.55,665,33,4 years,B,MORTGAGE,2/1/16,Good,
1043811,2/1/16,Charged Off, 60 months,16000,48000,37.18,680,,10+ years,D,RENT,2/1/16,Bad,
1043813,2/1/16,Fully Paid, 36 months,15000,79000,23.11,680,13,10+ years,B,OWN,2/1/16,Good,
1043815,2/1/16,Charged Off, 36 months,15000,150000,11.06,670,74,7 years,B,RENT,2/1/16,Bad,
1043820,2/1/16,Fully Paid, 36 months,15000,60000,19.12,690,34,10+ years,A,MORTGAGE,2/1/16,Good,
1043821,2/1/16,Fully Paid, 36 months,35000,85000,19.37,780,,10+ years,A,OWN,2/1/16,Good,
1043822,2/1/16,Fully Paid, 36 months,12000,65000,13.98,690,78,10+ years,B,OWN,2/1/16,Good,
1043823,2/1/16,Charged Off, 36 months,7000,37000,12.33,675,,4 years,A,RENT,2/1/16,Bad,
1043824,2/1/16,Fully Paid, 36 months,28000,150000,20.64,680,,3 years,A,MORTGAGE,2/1/16,Good,
1043825,2/1/16,Fully Paid, 36 months,1000,70000,18.24,670,17,8 years,C,RENT,2/1/16,Good,
1043826,2/1/16,Fully Paid, 36 months,10000,67500,24.21,690,69,4 years,A,RENT,2/1/16,Good,
1043830,2/1/16,Fully Paid, 36 months,12000,115000,12.19,720,,4 years,A,RENT,2/1/16,Good,
1043832,2/1/16,Fully Paid, 36 months,20000,140000,10.87,680,38,10+ years,B,MORTGAGE,2/1/16,Good,
1043833,2/1/16,Fully Paid, 36 months,15000,36000,31.8,700,,10+ years,A,OWN,2/1/16,Good,
1043834,2/1/16,Current, 60 months,15000,86000,8.83,780,67,10+ years,A,MORTGAGE,2/1/16,Good,
1043835,2/1/16,Fully Paid, 36 months,24000,118000,4.29,670,18,10+ years,C,MORTGAGE,2/1/16,Good,
1043836,2/1/16,Fully Paid, 36 months,11450,38500,30.55,695,,4 years,D,OWN,2/1/16,Good,
1043837,2/1/16,Fully Paid, 60 months,12000,35000,16.91,690,,3 years,C,RENT,2/1/16,Good,
1043840,2/1/16,Fully Paid, 36 months,20000,67776,2.67,720,,< 1 year,A,MORTGAGE,2/1/16,Good,
1043841,2/1/16,Fully Paid, 36 months,12000,55000,18.33,675,,3 years,B,RENT,2/1/16,Good,
1043846,2/1/16,Charged Off, 60 months,16000,90000,22.64,675,33,8 years,B,OWN,2/1/16,Bad,
1043847,2/1/16,Fully Paid, 60 months,25000,105000,26.32,715,,8 years,C,MORTGAGE,2/1/16,Good,
1043848,2/1/16,Fully Paid, 36 months,10000,43000,13.68,710,,< 1 year,A,MORTGAGE,2/1/16,Good,
1043851,2/1/16,Fully Paid, 36 months,5000,140000,14.45,675,2,9 years,B,RENT,2/1/16,Good,
1043852,2/1/16,Fully Paid, 36 months,18000,60000,8.68,670,,6 years,C,MORTGAGE,2/1/16,Good,
1043853,2/1/16,Fully Paid, 36 months,9000,35000,13.07,700,,10+ years,B,MORTGAGE,2/1/16,Good,
1043854,2/1/16,Fully Paid, 36 months,11000,37000,17.09,680,,10+ years,A,MORTGAGE,2/1/16,Good,
1043856,2/1/16,Charged Off, 36 months,21125,65000,15.39,690,7,8 years,D,RENT,2/1/16,Bad,
1043857,2/1/16,Charged Off, 36 months,16000,62000,15.2,710,37,10+ years,A,OWN,2/1/16,Bad,
1043858,2/1/16,Fully Paid, 60 months,15600,94000,8.49,675,76,10+ years,C,MORTGAGE,2/1/16,Good,
1043859,2/1/16,Charged Off, 36 months,12000,87000,9.42,665,,9 years,B,OWN,2/1/16,Bad,
1043860,2/1/16,Fully Paid, 36 months,13200,51000,27.36,710,27,5 years,C,RENT,2/1/16,Good,
1043862,2/1/16,Fully Paid, 36 months,7000,48000,15.7,765,21,4 years,A,OWN,2/1/16,Good,
1043863,2/1/16,Fully Paid, 36 months,6500,50000,25.01,685,32,10+ years,A,MORTGAGE,2/1/16,Good,
1043868,2/1/16,Fully Paid, 36 months,5000,28000,31.61,725,,5 years,A,RENT,2/1/16,Good,
1043869,2/1/16,Fully Paid, 36 months,20000,167000,21.38,705,,10+ years,B,RENT,2/1/16,Good,
1043870,2/1/16,Charged Off, 60 months,15000,67000,15.53,665,20,6 years,C,RENT,2/1/16,Bad,
1043873,2/1/16,Fully Paid, 36 months,16000,60000,19.4,715,64,7 years,A,RENT,2/1/16,Good,
1043875,2/1/16,Fully Paid, 36 months,3600,63500,1.1,725,,2 years,A,RENT,2/1/16,Good,
1043876,2/1/16,Fully Paid, 36 months,28000,119000,32.66,730,,5 years,A,MORTGAGE,2/1/16,Good,
1043877,2/1/16,Fully Paid, 36 months,16000,120000,17.23,790,53,4 years,A,MORTGAGE,2/1/16,Good,
1043880,2/1/16,Fully Paid, 36 months,20000,60000,29.58,700,64,10+ years,B,MORTGAGE,2/1/16,Good,
1043881,2/1/16,Fully Paid, 36 months,11000,140000,11.69,695,46,1 year,A,RENT,2/1/16,Good,
1043882,2/1/16,Charged Off, 36 months,15000,40000,19.83,670,,10+ years,C,RENT,2/1/16,Bad,
1043883,2/1/16,Fully Paid, 36 months,22825,72000,21.7,670,,< 1 year,E,RENT,2/1/16,Good,
1043884,2/1/16,Fully Paid, 36 months,7500,32900,25.72,720,,7 years,A,RENT,2/1/16,Good,
1043885,2/1/16,Fully Paid, 36 months,18000,83965,8.93,675,9,10+ years,A,RENT,2/1/16,Good,
1043887,2/1/16,Fully Paid, 36 months,10000,44000,26.61,685,13,8 years,B,RENT,2/1/16,Good,
1043890,2/1/16,Fully Paid, 36 months,15000,45000,31.58,730,,9 years,A,OWN,2/1/16,Good,
1043892,2/1/16,Fully Paid, 36 months,6000,120000,12.72,705,,10+ years,A,MORTGAGE,2/1/16,Good,
1043893,2/1/16,Fully Paid, 36 months,10000,43000,17.33,665,,< 1 year,C,RENT,2/1/16,Good,
1043895,2/1/16,Fully Paid, 36 months,4000,75000,27.09,710,,< 1 year,A,RENT,2/1/16,Good,
1043896,2/1/16,Fully Paid, 36 months,13500,52000,32.4,670,17,7 years,G,RENT,2/1/16,Good,
1043897,2/1/16,Fully Paid, 60 months,25000,124000,15.07,700,40,10+ years,B,MORTGAGE,2/1/16,Good,
1043899,2/1/16,Current, 36 months,24000,140000,25.75,715,28,10+ years,A,MORTGAGE,2/1/16,Good,
1043900,2/1/16,Fully Paid, 36 months,24000,122000,23.54,720,,8 years,A,MORTGAGE,2/1/16,Good,
1043903,2/1/16,Charged Off, 36 months,5000,32000,8.74,735,,1 year,C,OWN,2/1/16,Bad,
1043904,2/1/16,Fully Paid, 36 months,9000,41000,11.45,735,,7 years,A,RENT,2/1/16,Good,
1043905,2/1/16,Current, 60 months,18000,42000,0.46,710,45,2 years,D,RENT,2/1/16,Good,
1043906,2/1/16,Fully Paid, 36 months,15000,226500,17.53,695,,10+ years,C,MORTGAGE,2/1/16,Good,
1043907,2/1/16,Fully Paid, 36 months,12300,65664,10.12,695,76,1 year,A,MORTGAGE,2/1/16,Good,
1043909,2/1/16,Fully Paid, 60 months,10000,100000,2.87,780,,10+ years,A,OWN,2/1/16,Good,
1043910,2/1/16,Fully Paid, 36 months,3025,53581,24.03,695,,5 years,B,MORTGAGE,2/1/16,Good,
1043911,2/1/16,Fully Paid, 36 months,10000,26000,25.16,690,62,10+ years,B,OWN,2/1/16,Good,
1043914,2/1/16,Charged Off, 36 months,25950,185000,29.24,675,14,9 years,C,MORTGAGE,2/1/16,Bad,
1043915,2/1/16,Charged Off, 36 months,28000,80000,15.24,670,6,< 1 year,B,RENT,2/1/16,Bad,
1043916,2/1/16,Fully Paid, 36 months,20000,67000,18.07,660,60,10+ years,B,RENT,2/1/16,Good,
